Mancheck,R1,R2,R3,R4,ImageNum,paintType
2,4,4,2,2,1,R
2,3,3,3,3,1,R
1,5,5,4,4,1,R
1,3,3,3,2,1,R
2,5,4,3,3,1,R
1,4,4,5,5,1,R
1,4,4,4,3,1,R
2,5,5,3,3,1,R
1,2,4,3,3,1,R
2,5,5,2,3,1,R
1,3,4,1,1,1,R
2,5,5,5,5,1,R
1,3,3,3,1,1,R
1,5,5,4,5,1,R
1,3,3,3,2,1,R
1,5,5,2,3,1,R
1,3,3,2,2,1,R
2,NA,NA,NA,NA,1,R
1,4,3,1,2,1,R
2,2,3,3,4,1,R
2,4,4,4,3,1,R
1,5,5,3,4,1,R
1,3,4,3,4,1,R
2,4,3,2,3,1,R
2,5,5,5,3,1,R
2,4,4,4,3,1,R
1,2,2,2,2,1,R
2,4,4,3,3,1,R
2,2,3,2,2,1,R
2,2,3,2,2,1,R
2,5,5,4,4,1,R
2,3,3,2,3,1,R
2,2,2,2,2,1,R
2,3,3,2,3,1,R
2,4,4,4,3,1,R
2,4,4,4,4,1,R
2,4,4,3,3,1,R
2,5,5,5,5,1,R
1,3,3,3,2,1,R
2,5,5,3,3,1,R
2,4,5,3,3,1,R
2,4,5,3,4,1,R
1,4,3,3,2,1,R
1,5,5,5,4,1,R
2,NA,NA,NA,NA,1,R
2,2,2,1,2,1,R
1,1,1,1,2,1,R
2,4,4,2,4,1,R
2,5,5,5,4,1,R
2,4,4,3,3,1,R
1,5,5,5,4,1,R
2,NA,NA,NA,NA,1,R
2,5,5,5,4,1,R
1,2,3,1,1,1,R
1,3,4,1,2,1,R
2,3,3,3,3,1,R
2,5,4,3,4,1,R
1,3,4,3,3,1,R
2,5,5,5,4,1,R
1,4,4,4,4,1,R
1,3,3,2,2,1,R
2,3,3,4,4,1,R
1,4,4,3,3,1,R
2,4,4,4,3,1,R
1,4,4,4,3,1,R
2,5,5,4,4,1,R
1,5,4,1,1,1,R
2,5,5,4,4,1,R
1,5,5,4,3,1,R
2,3,4,3,3,1,R
1,3,3,4,3,1,R
1,4,3,2,2,1,R
1,3,3,1,1,1,R
2,NA,NA,NA,NA,1,R
2,5,5,3,3,1,R
1,3,3,3,3,1,R
1,5,5,3,2,1,R
2,4,3,1,3,1,R
1,4,4,5,4,1,R
1,3,3,2,2,1,R
2,5,5,4,3,1,R
2,4,4,2,4,1,R
1,4,4,3,3,1,R
2,3,4,4,4,1,R
2,5,5,5,5,1,R
1,4,4,3,3,1,R
1,4,5,4,2,1,R
1,5,5,4,4,1,R
2,4,3,4,3,1,R
2,5,5,5,5,1,R
2,4,4,2,3,1,R
1,4,4,3,3,1,R
1,4,5,1,3,1,R
1,4,4,3,3,1,R
1,4,4,3,3,1,R
2,4,4,4,3,1,R
1,3,3,2,3,1,R
2,3,3,2,2,1,R
1,4,4,4,4,1,R
2,3,3,3,2,1,R
1,5,4,4,3,1,R
1,3,4,3,4,1,R
1,4,4,3,3,1,R
1,4,4,3,3,1,R
1,4,4,3,3,1,R
2,4,5,4,3,1,R
1,4,3,4,5,1,R
1,3,3,2,3,1,R
2,5,5,5,5,1,R
1,3,4,3,4,1,R
2,NA,NA,NA,NA,1,R
2,5,5,5,5,1,R
2,4,4,3,2,1,R
1,4,4,3,3,1,R
2,4,4,5,4,1,R
2,4,4,3,3,1,R
1,5,5,5,5,1,R
1,4,4,5,4,1,R
1,5,4,3,3,1,R
1,2,3,3,2,1,R
2,5,5,2,4,1,R
1,3,3,4,3,1,R
1,4,3,2,2,1,R
1,3,3,3,3,1,R
2,2,3,2,2,1,R
1,1,2,1,1,1,R
2,4,4,4,4,1,R
1,5,5,4,4,1,R
2,4,4,3,3,1,R
2,4,4,4,4,1,R
2,5,5,4,4,1,R
1,5,5,5,5,1,R
1,5,5,4,4,1,R
2,3,4,3,2,1,R
2,3,4,3,3,1,R
1,5,5,4,3,1,R
2,4,4,4,4,1,R
1,5,5,4,4,1,R
2,3,3,3,3,1,R
2,5,5,4,4,1,R
2,4,4,5,4,1,R
1,5,5,4,4,1,R
2,3,4,2,2,1,R
1,5,5,4,4,1,R
2,4,4,4,4,1,R
2,4,4,3,4,1,R
1,4,4,3,3,1,R
2,4,4,4,4,1,R
1,4,4,3,3,1,R
2,2,2,4,4,2,A
2,2,2,2,2,2,A
2,1,1,3,3,2,A
1,3,4,3,3,2,A
2,2,2,3,4,2,A
2,3,3,4,3,2,A
2,2,2,1,2,2,A
1,4,4,4,4,2,A
2,1,1,1,2,2,A
1,2,2,3,2,2,A
2,1,1,1,1,2,A
1,1,1,1,1,2,A
2,5,5,4,1,2,A
1,2,2,1,3,2,A
1,1,1,1,1,2,A
1,1,1,2,3,2,A
1,2,3,2,3,2,A
2,4,2,4,3,2,A
1,1,1,1,2,2,A
2,2,2,2,4,2,A
1,2,2,3,1,2,A
2,1,1,2,2,2,A
2,4,3,4,3,2,A
2,1,1,1,4,2,A
1,4,4,3,3,2,A
1,1,1,1,1,2,A
2,1,2,4,2,2,A
1,2,3,3,3,2,A
2,1,1,2,2,2,A
2,1,1,1,1,2,A
1,2,2,2,3,2,A
2,2,2,2,3,2,A
1,1,1,1,1,2,A
1,1,2,2,3,2,A
2,NA,NA,NA,NA,2,A
1,1,1,1,1,2,A
2,1,1,1,2,2,A
1,3,2,3,3,2,A
1,1,1,1,1,2,A
1,1,1,1,3,2,A
1,4,4,3,3,2,A
1,1,1,2,2,2,A
2,3,3,2,3,2,A
1,4,2,3,3,2,A
2,2,2,3,3,2,A
2,1,1,1,2,2,A
2,1,1,1,2,2,A
2,3,3,2,4,2,A
2,2,2,1,2,2,A
2,1,2,1,2,2,A
1,1,1,2,2,2,A
1,3,2,2,2,2,A
2,3,2,3,2,2,A
1,1,1,1,1,2,A
2,1,1,1,1,2,A
1,2,1,2,2,2,A
1,2,2,2,2,2,A
2,2,2,2,2,2,A
1,3,3,4,4,2,A
1,3,3,3,3,2,A
2,2,2,2,2,2,A
1,1,1,1,1,2,A
1,1,2,2,2,2,A
2,2,2,1,2,2,A
1,4,4,4,3,2,A
1,3,2,3,3,2,A
1,1,1,1,1,2,A
1,2,3,2,2,2,A
2,4,3,3,3,2,A
1,1,1,1,1,2,A
2,2,4,2,2,2,A
1,3,2,2,3,2,A
1,2,2,1,1,2,A
2,1,1,1,1,2,A
2,3,2,1,2,2,A
2,2,2,2,2,2,A
2,5,5,4,3,2,A
2,1,1,1,2,2,A
1,1,1,2,2,2,A
2,1,1,1,1,2,A
1,1,1,1,1,2,A
1,2,2,2,2,2,A
1,4,3,5,4,2,A
1,1,1,1,1,2,A
2,3,3,3,3,2,A
2,1,1,1,1,2,A
1,4,4,4,2,2,A
1,2,1,2,3,2,A
2,2,2,3,4,2,A
1,2,1,2,2,2,A
1,1,1,1,1,2,A
1,2,2,2,2,2,A
1,2,3,1,1,2,A
1,4,4,3,3,2,A
2,2,2,2,3,2,A
2,4,3,4,4,2,A
1,2,2,3,3,2,A
1,2,3,2,2,2,A
2,3,3,2,3,2,A
1,2,2,2,3,2,A
1,1,1,1,1,2,A
2,5,4,5,4,2,A
2,2,2,2,3,2,A
2,5,4,3,3,2,A
2,1,1,1,2,2,A
2,2,2,2,2,2,A
2,3,2,3,4,2,A
2,1,1,2,3,2,A
1,1,1,1,3,2,A
1,4,3,4,3,2,A
1,1,1,1,1,2,A
1,NA,NA,NA,NA,2,A
2,1,2,3,3,2,A
1,1,2,3,2,2,A
1,1,2,1,2,2,A
1,2,2,3,2,2,A
2,5,4,5,4,2,A
2,2,4,3,2,2,A
1,3,4,3,2,2,A
1,2,2,2,2,2,A
1,3,2,3,2,2,A
2,1,1,1,1,2,A
2,1,1,1,1,2,A
1,2,2,2,2,2,A
2,1,1,1,1,2,A
1,1,2,1,1,2,A
2,NA,NA,NA,NA,2,A
2,4,3,4,3,2,A
1,3,3,4,3,2,A
2,2,2,3,3,2,A
2,2,2,3,3,2,A
2,3,3,2,2,2,A
2,1,1,1,1,2,A
1,1,1,1,2,2,A
1,1,1,1,1,2,A
2,1,1,2,2,2,A
2,4,4,5,4,2,A
1,5,5,4,4,2,A
1,3,3,2,3,2,A
2,3,3,4,3,2,A
1,3,3,3,2,2,A
1,3,1,2,4,2,A
2,3,2,4,3,2,A
2,1,1,3,4,2,A
2,1,1,1,1,2,A
1,2,3,3,3,2,A
2,3,2,2,3,2,A
2,4,3,3,3,2,A
2,4,2,4,4,2,A
1,3,4,2,2,3,R
1,4,4,4,3,3,R
2,5,5,5,4,3,R
2,2,2,2,2,3,R
2,4,5,3,3,3,R
2,5,5,5,4,3,R
2,4,4,3,3,3,R
1,5,5,2,2,3,R
2,4,5,4,4,3,R
1,5,5,2,3,3,R
2,4,4,3,3,3,R
2,5,5,5,5,3,R
2,3,2,2,1,3,R
1,5,5,4,4,3,R
1,4,4,4,3,3,R
2,5,5,3,5,3,R
1,5,5,3,4,3,R
2,2,3,2,2,3,R
2,5,5,3,4,3,R
2,4,4,2,4,3,R
2,4,5,3,3,3,R
1,3,3,3,3,3,R
2,3,4,3,2,3,R
1,4,4,1,3,3,R
1,5,5,5,2,3,R
2,4,4,3,3,3,R
2,3,3,3,2,3,R
2,4,4,3,3,3,R
1,2,3,1,2,3,R
1,4,4,2,3,3,R
2,5,5,5,5,3,R
2,4,4,3,4,3,R
2,3,3,3,2,3,R
2,4,4,3,4,3,R
2,NA,NA,NA,NA,3,R
2,5,5,5,5,3,R
2,3,3,2,2,3,R
2,3,4,4,4,3,R
2,4,4,3,4,3,R
2,5,5,3,3,3,R
2,4,5,4,4,3,R
2,5,5,4,5,3,R
1,5,3,4,2,3,R
2,5,5,5,3,3,R
2,5,5,3,4,3,R
1,3,3,1,2,3,R
2,3,3,2,3,3,R
1,4,4,3,3,3,R
2,5,5,4,4,3,R
1,4,5,4,5,3,R
1,5,5,4,5,3,R
2,5,5,5,5,3,R
1,5,5,4,3,3,R
1,1,3,1,1,3,R
1,4,4,1,2,3,R
1,3,4,2,3,3,R
2,5,5,5,5,3,R
2,4,4,4,4,3,R
1,5,5,4,4,3,R
1,4,4,4,4,3,R
2,2,3,2,2,3,R
2,5,5,4,4,3,R
1,4,5,4,4,3,R
2,4,4,4,3,3,R
1,5,5,5,3,3,R
2,4,4,3,2,3,R
1,4,4,1,3,3,R
2,4,4,3,4,3,R
2,5,5,4,4,3,R
2,4,4,3,3,3,R
2,5,5,4,4,3,R
2,3,1,1,2,3,R
1,4,4,2,1,3,R
1,4,4,2,4,3,R
2,5,5,3,3,3,R
2,4,4,4,4,3,R
2,4,4,3,2,3,R
1,4,4,2,4,3,R
2,5,5,5,5,3,R
1,3,3,1,2,3,R
2,5,5,3,3,3,R
2,4,4,3,4,3,R
2,5,5,3,4,3,R
2,4,4,4,4,3,R
2,5,5,5,5,3,R
1,5,5,3,2,3,R
1,4,5,4,2,3,R
1,4,5,3,3,3,R
1,5,5,4,3,3,R
2,5,5,4,5,3,R
1,3,4,2,3,3,R
1,4,4,4,3,3,R
2,5,5,4,4,3,R
2,3,4,2,3,3,R
1,4,4,3,3,3,R
1,4,4,3,3,3,R
2,4,5,4,5,3,R
2,3,3,2,2,3,R
1,5,4,5,4,3,R
1,3,3,3,2,3,R
2,5,5,4,4,3,R
2,4,5,3,5,3,R
1,4,4,3,3,3,R
2,5,5,3,4,3,R
2,5,4,3,4,3,R
2,5,5,4,4,3,R
2,4,5,3,4,3,R
2,2,2,2,3,3,R
2,5,5,5,5,3,R
1,4,4,3,3,3,R
2,NA,NA,NA,NA,3,R
1,5,5,4,5,3,R
2,3,3,2,3,3,R
1,4,5,3,3,3,R
1,4,4,3,3,3,R
2,4,4,3,3,3,R
1,5,5,5,5,3,R
2,4,5,4,5,3,R
1,5,4,3,4,3,R
1,4,4,2,2,3,R
1,2,4,2,2,3,R
2,5,4,4,3,3,R
1,3,4,3,3,3,R
2,4,4,3,3,3,R
2,4,4,2,2,3,R
1,2,3,1,1,3,R
2,4,3,4,4,3,R
1,5,5,4,3,3,R
2,4,5,3,4,3,R
1,2,2,2,2,3,R
1,4,5,1,3,3,R
2,5,5,5,5,3,R
2,5,5,3,4,3,R
1,2,3,1,1,3,R
2,3,3,3,4,3,R
1,5,5,4,3,3,R
1,5,5,3,4,3,R
1,5,5,4,4,3,R
2,3,3,2,3,3,R
2,5,5,4,4,3,R
1,5,4,4,5,3,R
2,4,5,4,4,3,R
2,4,4,2,2,3,R
2,5,5,4,3,3,R
1,4,4,4,4,3,R
2,4,4,3,3,3,R
2,2,4,3,3,3,R
1,4,4,4,4,3,R
1,4,5,2,2,3,R
2,2,2,3,3,4,A
1,2,2,2,2,4,A
2,2,3,3,2,4,A
2,1,1,1,1,4,A
2,1,2,2,4,4,A
1,3,2,3,3,4,A
1,3,3,3,3,4,A
1,4,4,4,4,4,A
2,1,2,1,2,4,A
2,1,2,3,3,4,A
1,1,1,1,1,4,A
1,1,1,1,1,4,A
1,1,1,1,1,4,A
1,2,1,4,3,4,A
1,1,2,1,2,4,A
1,1,2,2,3,4,A
1,3,3,2,2,4,A
2,2,2,3,2,4,A
2,1,1,4,4,4,A
2,1,2,3,4,4,A
1,1,1,1,1,4,A
1,2,2,3,2,4,A
2,3,4,3,4,4,A
1,1,1,1,1,4,A
2,3,3,2,2,4,A
2,1,1,1,2,4,A
2,1,1,4,3,4,A
2,2,2,3,3,4,A
1,2,2,1,2,4,A
1,2,3,1,2,4,A
2,2,2,3,3,4,A
2,2,2,1,4,4,A
2,1,1,1,1,4,A
1,2,2,1,3,4,A
2,1,1,1,1,4,A
2,1,1,1,1,4,A
2,1,1,1,2,4,A
2,1,1,1,3,4,A
2,1,1,1,1,4,A
2,1,1,3,3,4,A
2,2,3,1,2,4,A
1,1,1,2,2,4,A
2,5,4,5,4,4,A
2,5,3,4,4,4,A
2,1,2,1,3,4,A
1,2,2,1,2,4,A
1,1,1,2,2,4,A
2,3,2,1,3,4,A
1,1,1,1,1,4,A
1,4,2,3,3,4,A
2,1,1,2,2,4,A
1,1,1,1,1,4,A
2,3,3,4,2,4,A
2,1,1,1,1,4,A
1,1,1,1,1,4,A
2,4,3,4,3,4,A
1,2,3,3,3,4,A
2,2,1,2,2,4,A
2,1,2,2,2,4,A
2,2,2,2,2,4,A
1,3,3,3,2,4,A
2,1,1,2,2,4,A
1,1,2,2,2,4,A
2,2,3,2,2,4,A
1,1,1,1,1,4,A
1,4,4,3,3,4,A
1,1,1,1,2,4,A
2,1,1,2,1,4,A
1,1,2,2,2,4,A
1,1,2,2,2,4,A
2,1,2,1,2,4,A
2,4,3,1,2,4,A
1,2,2,2,1,4,A
1,1,1,2,1,4,A
1,3,2,1,2,4,A
1,1,1,1,1,4,A
1,4,4,4,3,4,A
2,1,1,1,1,4,A
2,3,2,3,3,4,A
1,1,1,1,1,4,A
2,1,1,2,2,4,A
1,3,2,2,2,4,A
1,3,3,4,3,4,A
1,2,3,2,3,4,A
2,2,2,2,2,4,A
1,1,1,1,1,4,A
2,3,3,2,2,4,A
1,1,1,1,2,4,A
1,1,1,1,2,4,A
1,3,2,2,2,4,A
2,2,2,2,2,4,A
2,2,2,3,2,4,A
2,1,1,1,1,4,A
1,3,2,3,2,4,A
2,4,4,3,4,4,A
2,4,4,5,4,4,A
1,1,1,1,1,4,A
1,2,3,2,2,4,A
2,3,3,3,3,4,A
1,4,5,4,4,4,A
1,1,1,2,2,4,A
2,5,4,5,5,4,A
2,1,1,1,2,4,A
2,2,3,1,2,4,A
1,1,1,2,2,4,A
1,1,1,1,1,4,A
1,4,5,4,3,4,A
1,2,2,2,3,4,A
1,1,1,1,1,4,A
2,4,5,4,4,4,A
1,2,2,1,2,4,A
2,4,4,3,4,4,A
2,5,5,4,4,4,A
1,1,1,2,3,4,A
2,4,4,3,4,4,A
2,4,4,3,3,4,A
1,2,2,2,2,4,A
2,4,5,4,4,4,A
2,1,1,3,1,4,A
2,1,1,2,2,4,A
1,3,3,4,2,4,A
1,1,1,1,2,4,A
1,1,1,1,2,4,A
2,1,2,1,2,4,A
2,NA,NA,NA,NA,4,A
2,1,2,3,2,4,A
1,2,3,2,2,4,A
2,3,3,3,3,4,A
2,2,2,2,2,4,A
2,3,2,3,3,4,A
1,4,3,2,3,4,A
2,3,3,3,3,4,A
1,1,2,1,1,4,A
1,1,1,2,1,4,A
1,1,1,1,1,4,A
2,1,2,3,2,4,A
1,2,2,2,2,4,A
2,2,2,5,5,4,A
2,2,3,3,3,4,A
2,3,3,4,3,4,A
2,3,3,4,5,4,A
2,2,1,2,3,4,A
1,2,3,3,2,4,A
1,2,2,3,3,4,A
2,1,1,1,1,4,A
2,3,3,3,3,4,A
1,2,2,1,2,4,A
1,3,3,2,3,4,A
2,2,2,3,3,4,A
1,2,2,2,1,5,R
1,3,3,3,3,5,R
1,2,3,3,2,5,R
2,3,2,4,3,5,R
1,4,4,2,3,5,R
2,3,4,4,3,5,R
1,4,4,3,3,5,R
2,4,4,4,3,5,R
1,2,2,2,2,5,R
1,4,3,1,2,5,R
2,4,4,3,3,5,R
1,2,2,1,1,5,R
2,3,3,2,1,5,R
2,2,3,3,4,5,R
1,3,3,2,2,5,R
1,4,4,3,3,5,R
2,3,3,2,2,5,R
2,NA,NA,NA,NA,5,R
1,2,3,2,2,5,R
1,4,4,2,3,5,R
1,4,4,3,2,5,R
1,3,3,3,2,5,R
1,3,4,3,4,5,R
2,3,3,2,3,5,R
2,5,5,4,2,5,R
2,3,3,3,3,5,R
2,3,3,4,3,5,R
2,4,4,3,4,5,R
1,1,1,1,1,5,R
2,2,3,1,2,5,R
1,2,2,2,2,5,R
2,3,3,2,3,5,R
2,2,2,2,2,5,R
2,3,3,2,3,5,R
1,4,4,3,2,5,R
2,3,3,2,2,5,R
2,3,3,2,2,5,R
2,3,3,4,3,5,R
1,2,2,2,2,5,R
1,2,2,1,1,5,R
1,4,3,4,4,5,R
2,4,4,5,4,5,R
2,4,2,4,4,5,R
1,3,3,2,2,5,R
1,3,3,3,2,5,R
1,2,2,1,2,5,R
2,2,2,2,3,5,R
2,3,3,2,3,5,R
2,4,4,3,3,5,R
2,4,5,4,4,5,R
1,4,4,3,3,5,R
2,NA,NA,NA,NA,5,R
1,4,4,3,3,5,R
1,2,2,1,1,5,R
2,2,2,1,2,5,R
2,2,3,3,3,5,R
1,3,4,3,2,5,R
2,3,3,3,3,5,R
1,2,2,1,2,5,R
2,4,4,4,4,5,R
2,3,2,2,3,5,R
1,3,3,3,3,5,R
1,5,5,4,4,5,R
2,NA,NA,NA,NA,5,R
2,5,5,4,4,5,R
1,5,4,4,3,5,R
2,3,2,1,2,5,R
2,4,4,3,3,5,R
1,3,2,3,3,5,R
1,3,3,3,3,5,R
1,5,4,2,2,5,R
1,2,2,3,3,5,R
1,2,2,3,1,5,R
2,2,2,1,2,5,R
1,4,3,2,3,5,R
1,3,3,3,3,5,R
2,4,4,3,3,5,R
2,1,1,2,2,5,R
2,3,3,4,4,5,R
2,3,3,2,2,5,R
2,3,3,3,2,5,R
1,4,4,3,4,5,R
1,2,2,2,2,5,R
1,2,3,2,2,5,R
1,4,4,4,3,5,R
2,1,1,1,2,5,R
2,4,4,3,2,5,R
1,4,5,3,4,5,R
2,3,3,4,3,5,R
2,5,5,4,4,5,R
1,3,3,1,2,5,R
1,4,4,4,3,5,R
1,3,2,1,2,5,R
1,3,3,4,3,5,R
2,4,4,3,4,5,R
1,4,4,5,3,5,R
2,3,3,2,2,5,R
2,3,3,2,2,5,R
1,4,3,4,3,5,R
2,2,3,3,2,5,R
1,4,4,4,4,5,R
1,4,3,3,4,5,R
1,4,3,2,2,5,R
1,2,2,1,2,5,R
2,3,2,3,3,5,R
2,3,3,2,2,5,R
1,4,3,4,5,5,R
1,3,3,2,3,5,R
2,5,3,2,3,5,R
2,3,3,4,4,5,R
2,NA,NA,NA,NA,5,R
1,4,4,3,4,5,R
1,4,4,3,2,5,R
1,3,3,4,2,5,R
2,5,4,3,4,5,R
1,3,3,3,2,5,R
1,4,4,4,4,5,R
2,2,3,2,2,5,R
2,4,4,2,3,5,R
1,3,3,2,2,5,R
2,1,1,2,2,5,R
1,5,5,5,1,5,R
1,4,4,3,3,5,R
1,3,3,3,3,5,R
2,NA,NA,NA,NA,5,R
2,1,2,1,3,5,R
2,3,3,4,4,5,R
2,2,2,2,2,5,R
1,3,3,2,2,5,R
2,3,3,3,3,5,R
2,3,3,4,3,5,R
1,5,5,5,5,5,R
1,5,4,3,2,5,R
2,2,3,3,2,5,R
1,2,2,2,1,5,R
1,3,4,3,2,5,R
2,3,3,4,3,5,R
1,4,5,2,2,5,R
2,3,3,2,2,5,R
1,4,4,3,3,5,R
2,2,3,3,3,5,R
2,3,3,4,3,5,R
1,3,3,2,2,5,R
1,3,3,2,2,5,R
2,2,2,2,2,5,R
2,5,5,3,4,5,R
1,4,5,2,3,5,R
2,3,4,4,3,5,R
1,4,2,3,2,5,R
1,3,3,2,3,6,A
2,2,2,2,2,6,A
1,3,4,4,3,6,A
2,3,3,3,2,6,A
1,4,3,2,2,6,A
1,4,4,5,4,6,A
2,3,4,3,3,6,A
1,4,5,4,3,6,A
1,3,4,2,3,6,A
1,4,3,1,2,6,A
1,4,3,1,1,6,A
1,4,4,3,3,6,A
2,4,3,3,1,6,A
1,2,3,2,3,6,A
1,5,5,5,3,6,A
2,1,3,4,4,6,A
2,4,3,2,3,6,A
1,NA,NA,NA,NA,6,A
2,1,1,3,3,6,A
1,1,2,1,3,6,A
1,2,3,3,3,6,A
1,3,3,1,1,6,A
1,3,4,3,3,6,A
1,4,3,2,4,6,A
2,5,5,3,2,6,A
1,4,4,3,3,6,A
1,1,1,2,2,6,A
2,4,4,3,3,6,A
2,1,2,2,2,6,A
1,4,4,1,3,6,A
2,3,3,3,3,6,A
1,3,4,2,3,6,A
2,1,1,1,1,6,A
1,3,3,2,2,6,A
2,2,2,2,2,6,A
1,1,1,1,1,6,A
1,1,1,1,1,6,A
2,4,5,4,5,6,A
2,3,3,2,3,6,A
1,1,2,1,2,6,A
2,4,5,3,4,6,A
1,3,4,5,4,6,A
1,4,4,3,3,6,A
2,3,3,1,2,6,A
1,4,4,3,3,6,A
2,4,4,1,3,6,A
2,1,2,1,3,6,A
1,NA,NA,NA,NA,6,A
2,3,3,2,2,6,A
2,4,5,3,2,6,A
2,1,1,2,1,6,A
1,NA,NA,NA,NA,6,A
2,4,5,4,4,6,A
2,1,2,1,1,6,A
1,5,5,1,2,6,A
2,1,2,2,2,6,A
1,3,4,3,4,6,A
2,2,3,2,3,6,A
1,3,4,4,4,6,A
1,3,3,3,3,6,A
1,3,3,3,2,6,A
2,3,3,3,3,6,A
1,3,3,3,3,6,A
2,2,2,2,2,6,A
1,4,4,2,3,6,A
2,2,2,3,2,6,A
2,4,4,1,3,6,A
1,2,2,3,2,6,A
2,4,4,3,3,6,A
2,2,1,1,1,6,A
1,4,5,1,1,6,A
1,2,1,3,2,6,A
1,3,3,1,2,6,A
1,3,3,1,3,6,A
2,5,4,3,3,6,A
2,1,1,1,1,6,A
1,5,5,4,4,6,A
2,2,1,1,1,6,A
2,2,2,4,3,6,A
2,2,2,1,2,6,A
1,3,3,2,2,6,A
1,2,2,1,2,6,A
1,4,4,3,3,6,A
1,2,2,2,3,6,A
2,2,2,2,2,6,A
1,2,3,3,2,6,A
1,3,3,2,1,6,A
1,3,4,3,2,6,A
1,4,4,3,3,6,A
1,2,3,2,3,6,A
1,3,3,2,2,6,A
2,3,3,3,3,6,A
1,4,3,1,3,6,A
1,5,5,3,2,6,A
2,3,2,4,4,6,A
2,4,4,5,3,6,A
1,2,3,1,2,6,A
2,3,3,2,2,6,A
2,3,3,4,3,6,A
2,1,2,2,1,6,A
2,1,1,2,2,6,A
2,4,3,4,5,6,A
2,2,3,2,3,6,A
1,4,4,3,3,6,A
1,1,2,2,2,6,A
1,4,3,2,2,6,A
1,NA,NA,NA,NA,6,A
1,2,4,2,3,6,A
2,5,5,5,5,6,A
1,5,4,5,4,6,A
1,2,2,1,1,6,A
1,5,5,5,5,6,A
2,5,5,3,4,6,A
1,2,3,1,2,6,A
2,3,4,3,3,6,A
1,2,2,3,2,6,A
2,5,5,5,5,6,A
2,2,2,2,2,6,A
1,3,3,4,3,6,A
1,2,2,2,2,6,A
1,1,2,1,1,6,A
2,4,4,4,3,6,A
1,1,1,1,1,6,A
1,3,3,3,3,6,A
1,1,1,1,1,6,A
2,2,3,3,4,6,A
1,NA,NA,NA,NA,6,A
1,5,5,4,4,6,A
2,4,4,4,3,6,A
1,3,3,2,2,6,A
2,4,4,2,2,6,A
2,5,5,4,4,6,A
2,1,1,1,1,6,A
1,1,1,2,2,6,A
1,1,1,1,1,6,A
2,3,4,3,2,6,A
1,3,3,4,4,6,A
2,5,5,3,3,6,A
2,3,4,2,3,6,A
1,2,2,2,2,6,A
1,4,4,3,3,6,A
2,5,5,4,4,6,A
2,3,3,3,2,6,A
1,3,3,3,4,6,A
2,2,2,1,2,6,A
1,4,4,3,3,6,A
1,5,5,2,4,6,A
2,4,4,3,3,6,A
1,2,1,2,2,6,A
1,3,3,2,2,7,R
1,4,4,4,3,7,R
1,4,4,4,3,7,R
1,3,2,3,2,7,R
2,4,4,2,3,7,R
2,3,4,3,3,7,R
2,4,5,5,3,7,R
2,5,5,3,3,7,R
1,2,2,2,2,7,R
2,3,3,2,2,7,R
2,5,5,3,3,7,R
1,4,5,2,3,7,R
1,5,5,5,1,7,R
2,4,5,4,5,7,R
1,3,3,2,2,7,R
1,4,3,2,3,7,R
1,4,4,2,2,7,R
2,4,4,3,4,7,R
1,1,1,1,2,7,R
1,5,5,2,3,7,R
2,2,4,3,3,7,R
1,4,4,3,3,7,R
2,2,4,3,3,7,R
2,3,3,3,4,7,R
2,5,5,5,2,7,R
1,3,3,3,3,7,R
2,1,2,3,2,7,R
1,4,4,2,2,7,R
1,2,2,1,1,7,R
2,2,2,2,2,7,R
1,2,3,2,3,7,R
2,3,3,2,3,7,R
1,3,3,3,3,7,R
2,3,4,3,3,7,R
1,3,3,2,2,7,R
2,4,3,4,3,7,R
2,3,2,1,2,7,R
1,3,3,2,3,7,R
2,4,3,3,3,7,R
1,2,2,1,3,7,R
